Symbol,Date,Expiry,Strike Price,Put Price,Call Price,Close,Volatility
NIFTY,22-Mar-2014,27-Dec-2018,5000,38.55,3204.05,6494.9,0.469177183820339
NIFTY,21-Feb-2014,25-Sep-2014,6200,620.3,243.4,6155.45,0.268839429796747
NIFTY,19-Mar-2014,29-May-2014,6600,288.55,28.3,6524.05,0.438585164110119
NIFTY,14-Jan-2014,25-Jun-2015,3000,3.35,258.65,6241.85,0.656933554729309
NIFTY,30-Jan-2014,26-Feb-2014,7500,1379.3,1289.25,6073.7,
NIFTY,21-Feb-2014,29-Jun-2017,3900,16.95,2794.25,6155.45,0.751613693570156
NIFTY,08-Jan-2014,27-Dec-2018,6100,122.3,3749.6,6174.6,0.493941335476394
NIFTY,12-Feb-2014,24-Dec-2014,8100,655.4,39,6084,1.00282058452403
NIFTY,24-Feb-2014,24-Dec-2014,6700,356.15,220,6186.1,
NIFTY,13-Mar-2014,28-Dec-2017,4000,0.25,3511.15,6493.1,
NIFTY,03-Feb-2014,27-Dec-2018,5700,84.15,3504,6001.8,0.629126446750918
NIFTY,23-Jan-2014,25-Jun-2015,7400,394.75,3436.95,6345.65,
NIFTY,03-Feb-2014,27-Mar-2014,6050,141.4,1080,6001.8,
NIFTY,23-Jan-2014,26-Feb-2014,4650,0.1,61.15,6345.65,
NIFTY,18-Feb-2014,28-Dec-2017,3500,53.35,3511.15,6127.1,
NIFTY,06-Mar-2014,31-Dec-2015,7400,355.1,571,6401.15,0.319282252613699
NIFTY,04-Mar-2014,24-Dec-2014,5700,454.5,1508.4,6297.95,0.217093077878299
NIFTY,20-Jan-2014,26-Jun-2014,4000,10,3370,6303.95,
NIFTY,10-Jan-2014,29-Jun-2017,6800,377.15,1807.5,6171.45,0.204669066651292
NIFTY,18-Feb-2014,25-Sep-2014,7700,1487.1,318.3,6127.1,0.463113028260474
NIFTY,21-Feb-2014,24-Apr-2014,5200,2.1,1619.05,6155.45,
NIFTY,20-Feb-2014,24-Apr-2014,6000,82.3,17.85,6091.45,0.552166108690543
NIFTY,10-Feb-2014,24-Apr-2014,6250,217.4,132.1,6053.45,0.115217630149191
NIFTY,27-Jan-2014,26-Feb-2014,6050,73,1.1,6135.85,0.684738819882286
NIFTY,18-Feb-2014,28-Jun-2018,5000,276,2505.6,6127.1,0.211834178660148
NIFTY,15-Jan-2014,31-Dec-2015,4100,11.8,385,6320.9,0.411450956046912
NIFTY,06-Mar-2014,24-Dec-2014,7000,620,260,6401.15,0.205091104574177
NIFTY,03-Jan-2014,31-Dec-2015,6700,222.85,2613.95,6211.15,0.235059017430141
NIFTY,28-Feb-2014,24-Dec-2014,4500,50,1555.2,6276.95,
NIFTY,08-Jan-2014,30-Jun-2016,6200,236.35,739.5,6174.6,0.314566373698273
NIFTY,18-Mar-2014,24-Dec-2014,6500,369.95,3381.7,6516.65,0.333800736547682
NIFTY,08-Jan-2014,26-Jun-2014,4900,50,30.45,6174.6,
NIFTY,20-Jan-2014,24-Dec-2014,4700,90,1050,6303.95,
NIFTY,21-Feb-2014,24-Dec-2014,7700,525.25,30,6155.45,0.939887826321095
NIFTY,13-Feb-2014,30-Jun-2016,3500,10.45,3294.6,6001.1,0.385669564921936
NIFTY,02-Jan-2014,26-Jun-2014,4100,42.25,198,6221.15,
NIFTY,13-Mar-2014,27-Dec-2018,7500,339.55,1947.5,6493.1,2.31569413184805
NIFTY,07-Feb-2014,30-Jun-2016,5500,311,1435.7,6063.2,
NIFTY,11-Mar-2014,31-Dec-2015,3500,38.95,292.65,6511.9,1.77000968952019
NIFTY,07-Mar-2014,24-Apr-2014,5850,11.2,325,6526.65,0.556672417273126
NIFTY,25-Feb-2014,24-Apr-2014,4600,0.05,700,6200.05,
NIFTY,28-Feb-2014,28-Jun-2018,7400,650.7,1507.1,6276.95,0.575504231764191
NIFTY,04-Mar-2014,25-Jun-2015,7700,471.7,410,6297.95,0.182739918748996
NIFTY,21-Mar-2014,24-Dec-2014,5200,180,1167.5,6493.2,
NIFTY,20-Mar-2014,29-May-2014,5600,40.65,1000,6483.1,0.147549624624537
NIFTY,02-Jan-2014,27-Mar-2014,7000,660,26.5,6221.15,
NIFTY,07-Feb-2014,26-Feb-2014,5500,4.65,669.35,6063.2,0.382849813149492
NIFTY,11-Feb-2014,24-Dec-2014,6800,335.25,175,6062.7,
NIFTY,24-Jan-2014,27-Mar-2014,4100,0.5,740,6266.75,0.202787706153771
NIFTY,21-Feb-2014,30-Jun-2016,7200,442.5,802.15,6155.45,
NIFTY,22-Mar-2014,31-Dec-2015,8600,612.5,220,6494.9,
NIFTY,24-Feb-2014,28-Dec-2017,5700,22.95,2130,6186.1,0.362389189249374
NIFTY,01-Jan-2014,27-Dec-2018,8400,553.05,2226.8,6301.65,0.26665972837197
NIFTY,19-Feb-2014,31-Dec-2015,5000,182,3252.05,6152.75,
NIFTY,17-Feb-2014,29-Jun-2017,8400,417.9,877.35,6073.3,0.216803894948545
NIFTY,05-Feb-2014,26-Jun-2014,6400,395,1070,6022.4,0.253259370621459
NIFTY,10-Jan-2014,29-Dec-2016,3700,124.45,1580.3,6171.45,0.101483707748394
NIFTY,24-Feb-2014,25-Jun-2015,3200,17.15,2102.1,6186.1,0.181325855073605
NIFTY,14-Mar-2014,26-Jun-2014,8700,1990.3,741.55,6504.2,
NIFTY,10-Feb-2014,29-Dec-2016,5200,395.05,1866.9,6053.45,1.2231028829018
NIFTY,23-Jan-2014,27-Mar-2014,5650,20.95,2,6345.65,0.045927338521425
NIFTY,03-Mar-2014,28-Dec-2017,7400,184.15,1277.25,6221.45,
NIFTY,18-Feb-2014,31-Dec-2015,3700,5.55,3144.65,6127.1,0.193420549702641
NIFTY,06-Feb-2014,28-Jun-2018,4800,113.1,2665.1,6036.3,
NIFTY,20-Jan-2014,27-Dec-2018,6900,229.8,1539.35,6303.95,0.427204158708323
NIFTY,12-Mar-2014,27-Mar-2014,7000,445.85,14.7,6516.9,
NIFTY,02-Jan-2014,29-Dec-2016,4200,226.25,1427.35,6221.15,
NIFTY,14-Mar-2014,29-Jun-2017,7900,283.45,1140.45,6504.2,1.51246303716713
NIFTY,03-Jan-2014,28-Jun-2018,8700,931.45,1504.8,6211.15,0.392966234183425
NIFTY,10-Mar-2014,24-Dec-2014,3300,19.5,2882.95,6537.25,0.506757601148587
NIFTY,11-Feb-2014,28-Dec-2017,4300,1.1,3058.95,6062.7,0.002795677331127
NIFTY,06-Jan-2014,26-Jun-2014,7400,486.25,322.65,6191.45,
NIFTY,06-Jan-2014,31-Dec-2015,5500,339.6,1954.6,6191.45,
NIFTY,21-Feb-2014,27-Mar-2014,5500,3.8,1569,6155.45,
NIFTY,07-Jan-2014,24-Dec-2014,7800,556.35,3313.45,6162.25,0.369520941766223
NIFTY,09-Jan-2014,28-Dec-2017,5100,7.7,1520.15,6168.35,0.531181135923331
NIFTY,10-Jan-2014,25-Sep-2014,8000,1563.55,502.85,6171.45,0.179690971487804
NIFTY,01-Jan-2014,28-Jun-2018,5000,276,1542.25,6301.65,0.34175889481376
NIFTY,12-Feb-2014,27-Mar-2014,3800,0.65,2702.9,6084,
NIFTY,17-Jan-2014,26-Feb-2014,5750,22,10,6261.65,0.211095296230842
NIFTY,04-Mar-2014,26-Jun-2014,6200,300,408,6297.95,0.228356151072923
NIFTY,10-Jan-2014,29-Jun-2017,3200,3.95,3014.55,6171.45,0.622356734782178
NIFTY,28-Jan-2014,30-Jan-2014,7050,600,266.05,6126.25,
NIFTY,20-Feb-2014,30-Jun-2016,7900,422.7,3156.3,6091.45,0.137355876943876
NIFTY,20-Mar-2014,29-Dec-2016,3100,62.85,2816.65,6483.1,1.42133223771448
NIFTY,20-Mar-2014,28-Dec-2017,6900,112.2,1520.15,6483.1,
NIFTY,01-Jan-2014,30-Jan-2014,6150,37.2,1418.25,6301.65,
NIFTY,20-Feb-2014,28-Dec-2017,8300,320.35,1420,6091.45,0.369814946451807
NIFTY,18-Feb-2014,26-Jun-2014,4200,217,1822,6127.1,
NIFTY,14-Jan-2014,28-Dec-2017,4300,1.1,1181.9,6241.85,
NIFTY,05-Mar-2014,25-Sep-2014,3700,10.25,2256.25,6328.65,
NIFTY,26-Feb-2014,27-Mar-2014,5500,2.25,202.8,6238.8,0.48816493259169
NIFTY,14-Feb-2014,27-Mar-2014,5100,3.1,958,6048.35,0.5594938385977
NIFTY,08-Jan-2014,28-Dec-2017,7500,201.4,2805.8,6174.6,0.204886321871286
NIFTY,06-Jan-2014,24-Dec-2014,6300,366.9,2652.85,6191.45,0.14777267418435
NIFTY,21-Jan-2014,25-Jun-2015,7100,325.5,2091.2,6313.8,0.232585525471176
NIFTY,13-Feb-2014,31-Dec-2015,6300,581,2048.25,6001.1,1.21542373563658
NIFTY,28-Feb-2014,26-Jun-2014,5800,155,500,6276.95,0.296533175576231
NIFTY,17-Feb-2014,27-Mar-2014,5750,23.35,257.6,6073.3,
NIFTY,30-Jan-2014,30-Jan-2014,6000,0.15,0.05,6073.7,
NIFTY,21-Mar-2014,30-Jun-2016,3400,19.45,3001.95,6493.2,0.350333821765673
NIFTY,14-Mar-2014,31-Dec-2015,4900,250.65,2954.65,6504.2,0.304897798677141
NIFTY,21-Feb-2014,24-Dec-2014,7800,556.35,3513.25,6155.45,0.813973932977359
NIFTY,28-Feb-2014,27-Mar-2014,6800,504.8,1.1,6276.95,0.213453976344888
NIFTY,07-Feb-2014,31-Dec-2015,8200,551.85,255.6,6063.2,0.230824955587669
NIFTY,10-Jan-2014,27-Dec-2018,5300,55.1,3322.95,6171.45,0.108011758243767
NIFTY,08-Jan-2014,31-Dec-2015,7600,399.75,3013.25,6174.6,
NIFTY,07-Mar-2014,29-Dec-2016,4600,318.8,2022.6,6526.65,
NIFTY,05-Mar-2014,28-Jun-2018,8800,846.95,1369.6,6328.65,
NIFTY,07-Mar-2014,24-Apr-2014,7250,1029.45,4.05,6526.65,
NIFTY,26-Feb-2014,25-Sep-2014,5200,253.45,1139.2,6238.8,
NIFTY,04-Feb-2014,31-Dec-2015,5900,451.7,3191.7,6000.9,0.143493895634524
NIFTY,28-Jan-2014,30-Jan-2014,6400,258,0.55,6126.25,0.293830119564192
NIFTY,20-Feb-2014,28-Jun-2018,6700,455.85,1978.05,6091.45,0.963408184760209
NIFTY,20-Mar-2014,26-Jun-2014,6600,312.15,394.5,6483.1,0.477080486312913
NIFTY,06-Jan-2014,26-Feb-2014,5450,32.55,11.6,6191.45,
NIFTY,01-Jan-2014,28-Dec-2017,7300,167.65,2805.8,6301.65,0.611733225268726
NIFTY,13-Feb-2014,27-Mar-2014,3500,0.25,2702.9,6001.1,
NIFTY,20-Mar-2014,30-Jun-2016,4100,27.7,3117.75,6483.1,0.179690971487804
NIFTY,06-Jan-2014,28-Jun-2018,4500,83.15,1677.9,6191.45,
NIFTY,17-Feb-2014,27-Mar-2014,5750,23.35,257.6,6073.3,
NIFTY,19-Feb-2014,28-Jun-2018,7300,620.65,1507.1,6152.75,0.350446406337755
NIFTY,13-Mar-2014,31-Dec-2015,5600,275,1455,6493.1,1.12162675673629
NIFTY,07-Mar-2014,24-Apr-2014,5400,2.8,1133.35,6526.65,
NIFTY,07-Mar-2014,24-Apr-2014,4900,0.2,1325.45,6526.65,0.100571353447915
NIFTY,01-Jan-2014,30-Jun-2016,8100,495.8,1840.6,6301.65,1.52307824161301
NIFTY,26-Feb-2014,31-Dec-2015,6400,617.2,1456.4,6238.8,0.450495533716338
NIFTY,08-Jan-2014,24-Dec-2014,8200,690.25,1023.15,6174.6,1.83742834635767
NIFTY,06-Feb-2014,24-Dec-2014,5200,692.5,3110.6,6036.3,0.473361692681535
NIFTY,22-Jan-2014,30-Jun-2016,3100,23.3,1435.7,6338.95,0.690550334085019
NIFTY,13-Jan-2014,27-Dec-2018,6200,133.4,3687.85,6272.75,0.221110609254475
NIFTY,03-Jan-2014,29-Jun-2017,5700,163.8,1249.05,6211.15,0.524049655966513
NIFTY,07-Mar-2014,31-Dec-2015,3200,18.25,2965.3,6526.65,
NIFTY,10-Jan-2014,26-Feb-2014,5150,9.7,486.55,6171.45,0.659546744041977
NIFTY,30-Jan-2014,29-Dec-2016,4200,157.2,1562,6073.7,
NIFTY,22-Mar-2014,29-May-2014,4850,0.05,1504.95,6494.9,
NIFTY,01-Jan-2014,25-Sep-2014,6500,765.9,1139.2,6301.65,0.162355606690677
NIFTY,07-Jan-2014,27-Dec-2018,8400,553.05,2226.8,6162.25,0.192248750256361
NIFTY,13-Mar-2014,28-Dec-2017,8300,320.35,1053.1,6493.1,0.20056168507153
NIFTY,15-Jan-2014,26-Feb-2014,5400,3.05,9.9,6320.9,0.282659486416308
NIFTY,02-Jan-2014,26-Jun-2014,2700,25.55,3400.65,6221.15,-0.081329175138677
NIFTY,06-Mar-2014,29-Dec-2016,3800,137.3,2512,6401.15,0.45764021802559
NIFTY,06-Mar-2014,28-Jun-2018,8300,967.15,1502,6401.15,
NIFTY,17-Feb-2014,24-Apr-2014,4750,0.05,1570.1,6073.3,
NIFTY,06-Feb-2014,31-Dec-2015,7700,423.2,1610.35,6036.3,0.643899970363275
NIFTY,22-Jan-2014,27-Dec-2018,6800,213.8,1654.3,6338.95,0.17098469897806
NIFTY,11-Mar-2014,28-Dec-2017,6200,48.2,1228.3,6511.9,0.082701173395766
NIFTY,07-Jan-2014,29-Dec-2016,5900,576.9,2022.6,6162.25,0.191967674128452
NIFTY,31-Jan-2014,27-Dec-2018,5400,61.55,2037.8,6089.5,0.461885269769247
NIFTY,12-Mar-2014,29-Dec-2016,3500,101.05,2610.7,6516.9,0.245655915542022
NIFTY,21-Feb-2014,27-Dec-2018,4800,29.75,2914.4,6155.45,1.1414927438983
NIFTY,28-Feb-2014,24-Apr-2014,7500,1151,0.1,6276.95,1.81032127419503
NIFTY,25-Feb-2014,27-Mar-2014,7900,1362.85,1870.6,6200.05,1.26609656118872
NIFTY,04-Feb-2014,27-Mar-2014,7750,1302.55,55.25,6000.9,-0.012630014836716
NIFTY,14-Feb-2014,24-Dec-2014,4200,64.85,3245.5,6048.35,0.580698981542886
NIFTY,21-Mar-2014,24-Apr-2014,7250,740.35,3.2,6493.2,
NIFTY,28-Jan-2014,26-Feb-2014,7200,974.85,668.05,6126.25,0.530349296205249
NIFTY,07-Feb-2014,26-Feb-2014,6150,135.5,111.15,6063.2,0.536720638706707
NIFTY,04-Feb-2014,27-Mar-2014,8600,1887.45,2,6000.9,0.251895226540572
NIFTY,06-Mar-2014,27-Mar-2014,4600,0.35,1587.5,6401.15,0.209477708984824
NIFTY,10-Mar-2014,25-Jun-2015,7100,325.5,1385.8,6537.25,0.273800663614161
NIFTY,25-Feb-2014,30-Jun-2016,6600,742,1327.5,6200.05,0.508066495615293
NIFTY,19-Feb-2014,24-Apr-2014,6800,639.35,700,6152.75,
NIFTY,06-Jan-2014,27-Dec-2018,8400,553.05,2427,6191.45,
NIFTY,07-Mar-2014,29-May-2014,6300,178.15,481.6,6526.65,1.17534141875008
NIFTY,09-Jan-2014,27-Mar-2014,5800,56.15,8,6168.35,0.332013110658658
NIFTY,18-Feb-2014,29-Dec-2016,6000,495,1549.7,6127.1,
NIFTY,20-Jan-2014,30-Jun-2016,8400,617.4,1840.6,6303.95,
NIFTY,11-Feb-2014,26-Feb-2014,5750,14.15,287.45,6062.7,0.195077666711723
NIFTY,10-Jan-2014,31-Dec-2015,8500,638.15,3753.4,6171.45,0.821426418663646
NIFTY,08-Jan-2014,26-Jun-2014,3400,27,3233.8,6174.6,0.523594007726894
NIFTY,08-Jan-2014,30-Jan-2014,6950,730.1,0.5,6174.6,0.099250784831184
NIFTY,03-Mar-2014,29-May-2014,7150,752.2,12.2,6221.45,
NIFTY,29-Jan-2014,26-Jun-2014,5100,60,47.95,6120.25,0.958135435888675
NIFTY,07-Jan-2014,28-Dec-2017,6400,62.65,2012.8,6162.25,0.521675668106131
NIFTY,08-Jan-2014,27-Mar-2014,5550,13.45,7.35,6174.6,
NIFTY,26-Feb-2014,27-Mar-2014,6150,45.85,0.65,6238.8,0.186085755461703
NIFTY,07-Jan-2014,25-Jun-2015,8300,649.3,2992.5,6162.25,
NIFTY,13-Mar-2014,30-Jun-2016,8100,495.8,389.5,6493.1,0.297666934806703
NIFTY,03-Mar-2014,27-Mar-2014,4200,0.1,1690.45,6221.45,-1.62067518983856
NIFTY,09-Jan-2014,30-Jun-2016,7500,480.8,1561.3,6168.35,0.235861199887735
NIFTY,24-Jan-2014,27-Mar-2014,5500,11.85,6.85,6266.75,
NIFTY,14-Jan-2014,28-Jun-2018,5800,259.5,1668.95,6241.85,
NIFTY,17-Feb-2014,28-Dec-2017,6500,70.95,2071.1,6073.3,0.262568527865407
NIFTY,13-Mar-2014,25-Jun-2015,7300,370.8,1635.5,6493.1,0.586035015752759
NIFTY,04-Mar-2014,31-Dec-2015,4000,63.65,3558.65,6297.95,0.072074981250957
NIFTY,21-Feb-2014,31-Dec-2015,8500,638.15,1531.95,6155.45,0.150300761737448
NIFTY,16-Jan-2014,26-Feb-2014,7650,1317.4,1548.6,6318.9,
NIFTY,18-Mar-2014,30-Jun-2016,2900,25.75,1840.6,6516.65,0.37044707858098
NIFTY,07-Jan-2014,28-Jun-2018,4000,45.85,1502,6162.25,0.270683506792997
NIFTY,20-Feb-2014,29-Jun-2017,4800,213,1712.1,6091.45,0.258501972986111
NIFTY,04-Feb-2014,25-Jun-2015,3000,3.35,157.95,6000.9,0.174480944136704
NIFTY,24-Jan-2014,26-Jun-2014,5100,60,1450,6266.75,
NIFTY,24-Jan-2014,27-Mar-2014,5700,20,20.4,6266.75,
NIFTY,04-Feb-2014,31-Dec-2015,3900,8.2,545.85,6000.9,
NIFTY,14-Mar-2014,27-Mar-2014,4950,1,1239.85,6504.2,0.113427377601741
NIFTY,28-Feb-2014,29-Dec-2016,8600,1073.9,409.5,6276.95,0.417195859009224
NIFTY,24-Feb-2014,24-Apr-2014,7200,981.75,325,6186.1,
NIFTY,06-Mar-2014,29-Dec-2016,7700,485.6,971.3,6401.15,0.469227104080159
NIFTY,13-Mar-2014,25-Sep-2014,8500,1852.35,56.85,6493.1,
NIFTY,20-Mar-2014,29-Jun-2017,8800,1020.5,869.5,6483.1,0.164626685872754
NIFTY,07-Jan-2014,28-Dec-2017,7700,239,2932.1,6162.25,1.02103900504337
NIFTY,22-Mar-2014,25-Jun-2015,8600,691.55,351.75,6494.9,
NIFTY,28-Feb-2014,24-Apr-2014,6800,550,17.3,6276.95,0.055292289314348
NIFTY,13-Mar-2014,30-Jun-2016,7400,492.6,1561.3,6493.1,
NIFTY,18-Feb-2014,27-Mar-2014,4950,0.4,1250.35,6127.1,0.55062339948056
NIFTY,11-Mar-2014,29-Jun-2017,8200,360.4,1127.85,6511.9,0.285987139197573
NIFTY,10-Mar-2014,28-Jun-2018,5300,177,2303.15,6537.25,-0.003258125977019
NIFTY,13-Jan-2014,26-Feb-2014,5150,9.7,486.55,6272.75,
NIFTY,10-Mar-2014,29-May-2014,7000,504,4.8,6537.25,
NIFTY,21-Jan-2014,27-Dec-2018,5100,43.6,3443.35,6313.8,-1.82680164948555
NIFTY,05-Mar-2014,28-Dec-2017,5500,16.35,2493.55,6328.65,0.200300722976187
NIFTY,13-Mar-2014,27-Mar-2014,4100,0.05,2498.3,6493.1,0.1870528499342
NIFTY,07-Feb-2014,24-Apr-2014,6450,311,64.1,6063.2,0.124751693769264
NIFTY,14-Feb-2014,29-Dec-2016,7100,625.3,954.5,6048.35,
NIFTY,19-Mar-2014,29-May-2014,6300,171.15,254.75,6524.05,0.180370464972402
NIFTY,16-Jan-2014,26-Feb-2014,5250,15,557.85,6318.9,
NIFTY,28-Jan-2014,26-Jun-2014,5000,69.4,814.65,6126.25,
NIFTY,13-Mar-2014,28-Dec-2017,4800,4,2868.9,6493.1,0.150919383239134
NIFTY,06-Jan-2014,29-Dec-2016,7000,568.65,2416.3,6191.45,0.021157567284929
NIFTY,01-Jan-2014,29-Dec-2016,4800,323.1,1509.6,6301.65,0.046952139495053
NIFTY,06-Feb-2014,26-Feb-2014,7700,1364.7,0.5,6036.3,0.304661346600173
NIFTY,12-Mar-2014,31-Dec-2015,8200,551.85,292.65,6516.9,
NIFTY,23-Jan-2014,29-Jun-2017,6500,308.5,1759.4,6345.65,0.348474706128818
NIFTY,20-Feb-2014,27-Mar-2014,5800,21.05,0.05,6091.45,0.150528725582736
NIFTY,11-Mar-2014,29-May-2014,5750,61.6,467.7,6511.9,
NIFTY,23-Jan-2014,27-Mar-2014,7900,1362.85,1870.6,6345.65,0.476032955734919
NIFTY,22-Jan-2014,25-Jun-2015,5200,220.05,1674.4,6338.95,
NIFTY,20-Mar-2014,25-Sep-2014,8800,1885.65,180.35,6483.1,
NIFTY,27-Jan-2014,24-Dec-2014,5100,626.25,3532.1,6135.85,0.206022154844701
NIFTY,21-Mar-2014,31-Dec-2015,4100,11.8,3435.1,6493.2,0.31850133609223
NIFTY,03-Jan-2014,26-Jun-2014,3000,19.65,3416.75,6211.15,
NIFTY,17-Jan-2014,25-Jun-2015,5300,338.6,999,6261.65,0.479988018622032
NIFTY,28-Jan-2014,31-Dec-2015,3600,2.3,3013.25,6126.25,
NIFTY,14-Mar-2014,25-Jun-2015,6300,291.95,1498.7,6504.2,0.374329609143271
NIFTY,20-Jan-2014,31-Dec-2015,4900,250.65,1819.8,6303.95,0.193354918379145
NIFTY,09-Jan-2014,28-Dec-2017,6000,214.35,1955.1,6168.35,
NIFTY,13-Mar-2014,29-Dec-2016,5800,548.9,1654.5,6493.1,0.17813392643743
NIFTY,10-Feb-2014,24-Dec-2014,4600,120,1922.3,6053.45,
NIFTY,24-Jan-2014,24-Dec-2014,4500,61,1406.45,6266.75,1.27937045237496
NIFTY,14-Jan-2014,28-Dec-2017,7000,124.65,2617.7,6241.85,1.53962855510623
NIFTY,06-Jan-2014,25-Jun-2015,7100,325.5,1081,6191.45,
NIFTY,04-Feb-2014,29-Jun-2017,6800,377.15,2443.6,6000.9,0.470997327751329
NIFTY,10-Mar-2014,28-Jun-2018,5800,259.5,2112.85,6537.25,0.309812043278229
NIFTY,01-Jan-2014,27-Dec-2018,6700,198.7,1539.35,6301.65,0.165941802308682
NIFTY,16-Jan-2014,31-Dec-2015,4400,19.25,1531.95,6318.9,0.274952813349142
NIFTY,26-Feb-2014,27-Dec-2018,8400,553.05,1466.5,6238.8,
NIFTY,20-Feb-2014,28-Jun-2018,6000,297.75,2505.6,6091.45,
NIFTY,30-Jan-2014,27-Mar-2014,4700,6,553.35,6073.7,0.283923628932011
NIFTY,24-Feb-2014,29-Dec-2016,4000,228.1,2512,6186.1,0.39039016895401
NIFTY,13-Mar-2014,26-Jun-2014,4200,217,2973,6493.1,0.297701597059476
NIFTY,12-Mar-2014,28-Jun-2018,7500,681.5,1472.65,6516.9,
NIFTY,31-Jan-2014,24-Dec-2014,3200,15.65,3450.2,6089.5,0.328874533980034
NIFTY,06-Feb-2014,26-Jun-2014,3900,6.65,2624.6,6036.3,0.290326043461339
NIFTY,10-Mar-2014,28-Jun-2018,3700,37.35,3179.05,6537.25,0.211099329757055
NIFTY,02-Jan-2014,30-Jan-2014,5450,2,1084.45,6221.15,1.60930859104203
NIFTY,07-Feb-2014,25-Sep-2014,7800,1420.95,502.85,6063.2,
NIFTY,11-Mar-2014,26-Jun-2014,4400,382.7,60.15,6511.9,0.52886289760291
NIFTY,09-Jan-2014,27-Dec-2018,4100,10.2,2637.7,6168.35,0.255974370916476
NIFTY,14-Jan-2014,26-Feb-2014,5700,13.25,4.1,6241.85,0.101655337859922
NIFTY,14-Mar-2014,29-Jun-2017,4700,56.3,2220.45,6504.2,0.111256287837107
NIFTY,05-Mar-2014,29-Jun-2017,7400,522.65,1383.6,6328.65,
NIFTY,06-Mar-2014,27-Mar-2014,8300,1701,1.3,6401.15,0.094059511366632
NIFTY,03-Feb-2014,24-Apr-2014,6700,530.8,0.7,6001.8,0.699442836653195
NIFTY,04-Mar-2014,25-Jun-2015,7000,404.55,1680.15,6297.95,
NIFTY,07-Jan-2014,24-Dec-2014,7300,410.95,3245.5,6162.25,0.645382965798145
NIFTY,16-Jan-2014,31-Dec-2015,7500,377.05,3072.3,6318.9,
NIFTY,21-Jan-2014,30-Jun-2016,8100,495.8,1716.45,6313.8,0.509521694753949
NIFTY,25-Feb-2014,27-Mar-2014,3500,0.05,1587.5,6200.05,0.263843045231791
NIFTY,14-Jan-2014,31-Dec-2015,8800,1381.7,3099.85,6241.85,
NIFTY,16-Jan-2014,29-Jun-2017,6200,247.8,1620.25,6318.9,
NIFTY,06-Jan-2014,27-Dec-2018,7300,300.05,1615.35,6191.45,0.908051876031526
NIFTY,12-Mar-2014,31-Dec-2015,6300,525,720,6516.9,0.255630285967293
NIFTY,16-Jan-2014,25-Jun-2015,7900,527.5,3372.1,6318.9,
NIFTY,07-Mar-2014,27-Dec-2018,6900,229.8,1992.3,6526.65,
NIFTY,04-Feb-2014,24-Dec-2014,6300,429,1050,6000.9,0.112719967309958
NIFTY,14-Feb-2014,26-Feb-2014,5100,0.35,998,6048.35,0.900959460224608
NIFTY,08-Jan-2014,30-Jan-2014,5750,4.8,896,6174.6,
NIFTY,03-Feb-2014,30-Jun-2016,3000,27.65,2888,6001.8,0.120392981172716
NIFTY,10-Mar-2014,31-Dec-2015,3600,2.3,3252.05,6537.25,-0.018561057888772
NIFTY,05-Mar-2014,28-Jun-2018,4200,59,3060.65,6328.65,0.028833606127245
NIFTY,30-Jan-2014,29-Dec-2016,3800,137.3,1465.7,6073.7,
NIFTY,13-Jan-2014,31-Dec-2015,7400,355.1,2896.5,6272.75,0.220366360640897
NIFTY,03-Jan-2014,27-Dec-2018,7100,263.5,1734.4,6211.15,
NIFTY,20-Feb-2014,29-Dec-2016,7100,625.3,1295,6091.45,
NIFTY,18-Feb-2014,26-Feb-2014,4700,0.2,1450.05,6127.1,0.291694673334598
NIFTY,14-Mar-2014,29-Dec-2016,4300,250,2278.4,6504.2,
NIFTY,12-Feb-2014,28-Jun-2018,7000,535.05,1614.7,6084,0.30169378634428
NIFTY,27-Jan-2014,27-Mar-2014,4750,0.05,26.5,6135.85,0.736000244224078
NIFTY,02-Jan-2014,28-Dec-2017,4600,2.5,1231.6,6221.15,0.581228362644911
NIFTY,04-Feb-2014,31-Dec-2015,7200,965,1776.35,6000.9,0.740156725780773
NIFTY,24-Feb-2014,31-Dec-2015,5600,275,3435.1,6186.1,
NIFTY,12-Feb-2014,24-Dec-2014,3300,19.5,2882.95,6084,0.986713562339348
NIFTY,20-Feb-2014,30-Jun-2016,6600,742,507.5,6091.45,
NIFTY,15-Jan-2014,26-Feb-2014,6850,610,1258.5,6320.9,0.618847849249985
NIFTY,18-Mar-2014,26-Jun-2014,7900,657.1,3114.25,6516.65,1.51430850260845
NIFTY,20-Mar-2014,27-Dec-2018,7600,360.35,1775.55,6483.1,0.093828497796194
NIFTY,19-Mar-2014,28-Jun-2018,6600,431,1809.1,6524.05,
NIFTY,11-Feb-2014,31-Dec-2015,6700,222.85,2048.25,6062.7,
NIFTY,22-Mar-2014,30-Jun-2016,4700,300,2831.75,6494.9,0.553864625567539
NIFTY,10-Mar-2014,26-Jun-2014,7100,397.2,227.5,6537.25,0.608642983479441
NIFTY,03-Jan-2014,27-Mar-2014,7600,1321,412.3,6211.15,0.184701717170732
NIFTY,25-Feb-2014,25-Jun-2015,5600,419.35,3179.3,6200.05,
NIFTY,02-Jan-2014,29-Jun-2017,6200,247.8,1620.25,6221.15,0.275985621623314
NIFTY,21-Feb-2014,30-Jun-2016,2800,44.3,2856.2,6155.45,0.405407022588902
NIFTY,22-Jan-2014,28-Jun-2018,3700,37.35,1502,6338.95,
