Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-November-2018,145.75,148.6,142.9,146.95,146.17047106319004,803544,4463,117454405.0,213639.0,26.59,5.7,1.2
16-November-2018,144.95,145.7,141.3,143.4,143.5658758295779,1685345,5646,241958031.0,609214.0,36.15,4.4,-1.55
19-November-2018,144.0,144.9,140.0,142.75,142.19289941929472,752361,4229,106980392.0,218959.0,29.1,4.9,-1.25
20-November-2018,144.2,144.95,138.2,139.1,141.35220575151217,1472378,5811,208123878.0,580289.0,39.41,6.75,-5.1
21-November-2018,145.5,148.4,141.1,141.55,143.55169879433888,1187813,7104,170512574.0,174639.0,14.7,7.3,-3.95
22-November-2018,142.3,142.7,138.0,138.3,139.36540721336286,697816,4166,97251411.0,232856.0,33.37,4.7,-4.0
26-November-2018,143.0,143.15,136.5,137.45,138.48554340904352,1298681,6889,179848544.0,207001.0,15.94,6.65,-5.55
27-November-2018,136.1,139.7,135.5,138.25,137.90396901650482,1378024,5731,190034979.0,457638.0,33.21,4.2,2.15
28-November-2018,138.9,138.9,133.3,134.0,135.34236310969692,855466,4516,115780790.0,289355.0,33.82,5.6,-4.9
29-November-2018,136.0,136.45,132.1,134.8,134.17502437671604,1125049,6155,150953477.0,250105.0,22.23,4.35,-1.2
30-November-2018,135.7,135.95,132.0,133.6,133.25074115405204,1722314,7512,229499617.0,532230.0,30.9,3.95,-2.1
03-December-2018,133.5,134.25,132.3,132.95,133.19709064207174,1579730,5109,210415440.0,869296.0,55.03,1.95,-0.55
04-December-2018,133.15,136.1,132.3,135.2,134.80628702073426,951325,4511,128244591.0,312542.0,32.85,3.8,2.05
05-December-2018,135.2,138.15,132.6,134.3,134.86259693527305,1198867,4876,161682317.0,389784.0,32.51,5.55,-0.9
06-December-2018,133.0,133.0,129.95,130.35,131.61852233486562,1696406,7227,223278451.0,592625.0,34.93,3.05,-2.65
07-December-2018,132.25,133.6,129.0,129.55,130.41243824982354,1700400,7276,221753310.0,509266.0,29.95,4.6,-2.7
10-December-2018,129.9,135.35,127.7,134.0,132.7174882865398,3452225,15875,458170631.0,805533.0,23.33,7.65,4.1
11-December-2018,133.5,134.15,129.95,132.3,132.09140844335838,1572218,11964,207676490.0,398836.0,25.37,4.2,-1.2
12-December-2018,133.0,137.05,131.95,136.45,134.61631629941357,1219958,6107,164226252.0,460816.0,37.77,5.1,3.45
13-December-2018,138.4,139.1,136.55,137.2,137.62475094511387,1467548,6709,201970928.0,484087.0,32.99,2.55,-1.2
14-December-2018,141.1,142.35,140.25,141.45,141.41574741601832,3234156,13978,457360588.0,1214445.0,37.55,2.1,0.35
17-December-2018,142.55,143.0,141.4,142.45,142.35799077646604,1744017,6966,248274756.0,821367.0,47.1,1.6,-0.1
18-December-2018,143.35,144.9,143.05,144.6,144.03083408576552,1535022,6582,221090499.0,744531.0,48.5,1.85,1.25
19-December-2018,147.0,147.75,145.8,146.05,146.32419597031569,1035565,5578,151528216.0,458511.0,44.28,1.95,-0.95
20-December-2018,145.9,148.2,144.85,147.8,146.6224241875589,1093587,5341,160344377.0,451938.0,41.33,3.35,1.9
21-December-2018,141.6,142.9,139.2,139.7,140.5544597352615,1714900,8065,241036843.0,452563.0,26.39,3.7,-1.9
24-December-2018,140.5,140.9,134.4,135.05,136.806571107732,885178,5189,121098167.0,315791.0,35.68,6.5,-5.45
26-December-2018,136.45,137.2,134.2,134.7,135.2217928913137,1470764,5548,198879345.0,589630.0,40.09,3.0,-1.75
27-December-2018,134.95,135.15,131.1,134.05,133.54790253637356,1409059,6582,188176874.0,415445.0,29.48,4.05,-0.9
28-December-2018,134.4,138.6,134.2,137.65,137.3925548496567,1824624,7196,250689753.0,562132.0,30.81,4.4,3.25
31-December-2018,138.2,138.95,136.65,137.1,137.8940510472375,447272,2516,61676148.0,143579.0,32.1,2.3,-1.1
