Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-August-2018,370.95,383.0,368.5,378.35,376.29410308403266,169648,2115,63837542.0,31291.0,18.44,14.5,7.4
28-August-2018,380.15,385.9,374.65,376.45,378.34024354024353,134680,1761,50954864.0,10809.0,8.03,11.25,-3.7
29-August-2018,380.0,382.2,373.35,374.85,378.01362969969256,105725,1555,39965491.0,12625.0,11.94,8.85,-5.15
30-August-2018,375.0,384.9,375.0,382.6,380.21275566446985,126093,1931,47942167.0,15975.0,12.67,9.9,7.6
31-August-2018,379.25,386.0,376.0,383.35,380.1118280452426,950343,2948,361236615.0,815939.0,85.86,10.0,4.1
03-September-2018,385.5,389.7,380.5,384.25,384.01876481719114,183908,1610,70624123.0,58851.0,32.0,9.2,-1.25
04-September-2018,384.25,384.25,375.1,377.75,379.4989398888316,122157,1254,46358452.0,21509.0,17.61,9.15,-6.5
05-September-2018,378.0,378.0,366.95,372.6,372.76858006042295,155570,2050,57991608.0,15225.0,9.79,11.05,-5.4
06-September-2018,370.1,374.65,368.55,372.25,371.6869624288028,95685,1010,35564867.0,15295.0,15.98,6.1,2.15
07-September-2018,372.5,395.0,369.0,390.8,380.3185703223231,621147,3242,236233739.0,336078.0,54.11,26.0,18.3
10-September-2018,390.6,397.5,382.4,388.3,388.7187106185962,292016,2413,113512083.0,38101.0,13.05,15.1,-2.3
11-September-2018,389.9,392.55,378.25,379.85,384.69196711419517,132580,1689,51002461.0,15245.0,11.5,14.3,-10.05
12-September-2018,382.0,384.7,372.3,375.0,375.195950026502,1164057,1352,436749472.0,1006892.0,86.5,12.4,-7.0
14-September-2018,378.0,388.95,373.4,383.65,375.48128830680605,642673,2618,241311686.0,520467.0,80.98,15.55,5.65
17-September-2018,381.0,390.75,377.55,382.4,383.21479851238115,254904,3794,97682985.0,24117.0,9.46,13.2,1.4
18-September-2018,380.0,388.7,372.7,373.55,379.07468143801736,91348,2075,34627714.0,10299.0,11.27,16.0,-6.45
19-September-2018,376.7,380.2,362.0,369.7,373.1636560502375,585539,2152,218501874.0,507716.0,86.71,18.2,-7.0
21-September-2018,367.8,377.05,356.9,372.4,367.8441551426102,240656,4431,88523903.0,29206.0,12.14,20.15,4.6
