Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-August-2017,1197.05,1200.75,1183.35,1191.15,1187.8952700915302,37802,1531,44904817.0,18219.0,48.2,17.4,-5.9
30-August-2017,1191.15,1209.95,1187.8,1203.85,1201.9151057098375,39826,1413,47867471.0,16640.0,41.78,22.15,12.7
31-August-2017,1203.9,1221.0,1194.05,1217.35,1205.4405971668502,58945,1964,71054696.0,17482.0,29.66,26.95,13.45
01-September-2017,1217.0,1221.4,1207.6,1215.7,1214.2482725243995,37193,1140,45161536.0,8798.0,23.65,13.8,-1.3
04-September-2017,1216.0,1216.9,1192.1,1196.95,1205.6432696407119,25801,902,31106802.0,5471.0,21.2,24.8,-19.05
05-September-2017,1197.0,1209.45,1193.2,1202.7,1202.5443584555373,47939,1208,57648774.0,22781.0,47.52,16.25,5.7
06-September-2017,1199.5,1210.35,1198.3,1203.6,1204.8207504910235,58042,1564,69930206.0,28833.0,49.68,12.05,4.1
07-September-2017,1209.0,1219.7,1204.95,1209.1,1211.293226658381,38622,1029,46782567.0,14254.0,36.91,14.75,0.1
08-September-2017,1210.0,1217.7,1201.5,1206.75,1208.3079630140767,57968,1450,70043196.0,21906.0,37.79,16.2,-3.25
11-September-2017,1213.0,1230.0,1207.0,1219.05,1224.335499786906,122012,1998,149383623.0,49461.0,40.54,23.0,6.05
12-September-2017,1220.0,1249.5,1220.0,1246.65,1240.4144013703935,49037,1747,60826201.0,16879.0,34.42,29.5,26.65
13-September-2017,1247.0,1258.65,1243.0,1250.75,1250.5485962703826,68318,1601,85434979.0,25254.0,36.97,15.65,3.75
14-September-2017,1253.0,1259.0,1240.0,1246.8,1249.211184899241,61136,1403,76371775.0,16682.0,27.29,19.0,-6.2
15-September-2017,1250.0,1250.0,1235.25,1245.5,1244.0970732244045,72708,1369,90455810.0,34974.0,48.1,14.75,-4.5
18-September-2017,1246.0,1285.0,1246.0,1279.5,1271.7787566710635,82633,1872,105090894.0,37076.0,44.87,39.0,33.5
19-September-2017,1282.15,1286.0,1273.1,1279.9,1280.9113848710808,89048,1784,114062597.0,45684.0,51.3,12.9,-2.25
20-September-2017,1272.0,1280.0,1255.05,1258.7,1260.7995283018872,31376,704,39558846.0,16443.0,52.41,24.95,-13.3
21-September-2017,1254.5,1261.0,1248.0,1254.8,1252.551250032519,76878,1407,96293635.0,41845.0,54.43,13.0,0.3
