Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-August-2017,3950.0,4013.95,3950.0,3987.15,3992.018164756351,14919,1146,59556919.0,6429.0,43.09,63.95,37.15
31-August-2017,3976.15,4019.7,3970.0,3998.1,3997.4391952757483,19982,2301,79876830.0,7063.0,35.35,49.7,21.95
01-September-2017,4001.95,4090.0,3996.55,4047.3,4051.6158598960683,24439,1834,99017440.0,9460.0,38.71,93.45,45.35
04-September-2017,4079.0,4079.0,3966.55,3973.6,4002.195475583263,21174,1339,84742487.0,6028.0,28.47,112.45,-105.4
05-September-2017,3988.35,4005.3,3958.8,3970.6,3979.173419067879,20684,778,82305223.0,13936.0,67.38,46.5,-17.75
06-September-2017,3970.6,3993.85,3933.7,3950.55,3962.866099486472,13047,898,51703514.0,4542.0,34.81,60.15,-20.05
07-September-2017,3964.3,4009.15,3964.3,3982.9,3982.5846471068335,23279,1595,92710588.0,15887.0,68.25,44.85,18.6
08-September-2017,3991.2,4001.45,3941.0,3959.0,3970.910245183888,6852,928,27208677.0,2897.0,42.28,60.45,-32.2
11-September-2017,3993.0,3993.0,3939.1,3945.85,3959.386735277301,8745,915,34624837.0,3941.0,45.07,53.9,-47.15
12-September-2017,4025.0,4025.0,3907.9,3917.55,3926.808184513049,13831,1039,54311684.0,6388.0,46.19,117.1,-107.45
13-September-2017,3918.0,3968.5,3880.0,3895.5,3925.281790838717,20281,1319,79608640.0,9683.0,47.74,88.5,-22.5
14-September-2017,3938.9,3938.9,3886.55,3894.7,3900.789377475373,9847,752,38411073.0,3282.0,33.33,52.35,-44.2
15-September-2017,3894.7,3910.1,3872.0,3891.25,3891.311916575561,11891,745,46271590.0,3597.0,30.25,38.1,-3.45
18-September-2017,3903.0,3958.0,3900.0,3951.05,3942.1554324669787,11735,834,46261194.0,3065.0,26.12,58.0,48.05
19-September-2017,3965.0,3972.25,3941.2,3948.6,3953.409005835077,9083,731,35908814.0,2612.0,28.76,31.05,-16.4
20-September-2017,3983.7,3983.7,3845.0,3858.1,3879.366266482975,20324,1651,78844240.0,7703.0,37.9,138.7,-125.6
21-September-2017,3904.7,3904.7,3818.4,3888.85,3870.4970508992933,13733,972,53153536.0,4191.0,30.52,86.3,-15.85
22-September-2017,3888.0,3888.0,3781.5,3788.15,3809.182283563362,19925,1599,75897957.0,4279.0,21.48,106.5,-99.85
25-September-2017,3849.0,3849.0,3725.0,3755.65,3741.379807012081,35339,1380,132216621.0,22835.0,64.62,124.0,-93.35
26-September-2017,3794.9,3808.0,3755.8,3785.85,3779.486364568383,24385,5136,92162775.0,9127.0,37.43,52.2,-9.05
27-September-2017,3813.7,3825.05,3712.65,3732.4,3767.4435422239203,10468,968,39437599.0,3055.0,29.18,112.4,-81.3
28-September-2017,3755.9,3773.0,3677.95,3744.55,3719.567707823361,30639,2346,113963835.0,9785.0,31.94,95.05,-11.35
29-September-2017,3750.0,3818.3,3728.9,3781.2,3775.636775602988,67746,2145,255784289.0,38938.0,57.48,89.4,31.2
03-October-2017,3829.9,3846.05,3795.0,3805.55,3828.348240040895,109548,1409,419387893.0,98455.0,89.87,51.05,-24.35
04-October-2017,3850.0,3865.0,3778.0,3794.0,3820.5744530935435,29804,2584,113868401.0,11650.0,39.09,87.0,-56.0
05-October-2017,3799.0,3799.0,3740.05,3757.2,3766.583412123122,19038,1362,71708215.0,8129.0,42.7,58.95,-41.8
06-October-2017,3790.0,3790.0,3682.15,3703.7,3732.041340271028,34978,1601,130539342.0,17873.0,51.1,107.85,-86.3
09-October-2017,3705.0,3714.55,3680.0,3687.7,3691.6310647845203,21394,1450,78978755.0,9857.0,46.07,34.55,-17.3
10-October-2017,3699.0,3719.95,3662.0,3692.4,3700.3527029406587,11358,1090,42028606.0,3637.0,32.02,57.95,-6.6
11-October-2017,3700.45,3739.9,3675.8,3687.6,3708.374123277497,12119,1088,44941786.0,3277.0,27.04,64.1,-12.85
12-October-2017,3700.0,3761.95,3699.1,3742.3,3735.1311862904413,20307,1561,75849309.0,7920.0,39.0,62.85,42.3
