Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-May-2018,261.6,268.05,260.0,266.9,264.7689060384436,1077579,6133,285309413.0,137622.0,12.77,8.05,5.3
31-May-2018,267.4,272.85,263.2,269.2,267.14355883811567,863012,6449,230548097.0,117098.0,13.57,9.65,1.8
01-June-2018,269.5,269.7,264.6,266.75,266.7363213521597,746894,4966,199223758.0,131819.0,17.65,5.1,-2.75
04-June-2018,268.85,268.95,261.65,263.1,264.4302646387833,657500,4628,173862899.0,116306.0,17.69,7.3,-5.75
05-June-2018,262.0,265.05,261.0,263.5,263.47250006582976,797511,4668,210122217.0,185560.0,23.27,4.05,1.5
06-June-2018,263.0,270.8,262.15,269.9,267.60652741696487,1003521,6508,268548770.0,128884.0,12.84,8.65,6.9
07-June-2018,271.4,272.7,268.4,269.25,270.63766101881254,1036913,7186,280627709.0,142668.0,13.76,4.3,-2.15
08-June-2018,269.05,273.2,267.05,272.7,270.6593096344257,951380,7153,257499854.0,118966.0,12.5,6.15,3.65
11-June-2018,273.7,278.25,272.55,273.65,276.16121077722875,918121,7238,253549407.0,147171.0,16.03,5.7,-0.05
12-June-2018,273.65,284.6,273.65,282.85,279.0491035546104,1735577,10048,484311206.0,667744.0,38.47,10.95,9.2
13-June-2018,284.0,289.35,284.0,287.65,287.25198220505007,1470080,12722,422283394.0,277181.0,18.85,5.35,3.65
14-June-2018,287.0,287.15,281.25,282.7,283.10350714906934,903754,8035,255855927.0,169680.0,18.78,5.9,-4.3
15-June-2018,282.7,283.4,276.5,277.55,279.3656561692107,703218,6063,196454958.0,180467.0,25.66,6.9,-5.15
18-June-2018,277.5,279.7,275.55,276.85,277.02001359456904,703222,4321,194806568.0,157446.0,22.39,4.15,-0.65
19-June-2018,276.0,276.7,270.1,272.4,272.6946536105148,1145820,6043,312458988.0,421971.0,36.83,6.6,-3.6
20-June-2018,272.55,274.75,271.55,273.25,272.87560423980193,911269,5603,248663079.0,265442.0,29.13,3.2,0.7
21-June-2018,274.4,274.55,268.05,268.7,270.80381437076346,460574,3940,124725196.0,71108.0,15.44,6.5,-5.7
22-June-2018,268.0,273.9,265.8,273.25,270.1798566715784,775701,5330,209578785.0,110727.0,14.27,8.1,5.25
25-June-2018,273.0,275.0,267.4,268.3,270.2129745398449,482283,4330,130319124.0,86108.0,17.85,7.6,-4.7
26-June-2018,267.0,271.1,265.45,267.15,268.1463663148686,978497,5618,262380415.0,207936.0,21.25,5.65,0.15
27-June-2018,268.0,268.0,260.8,261.65,263.72534365827136,795485,5304,209789555.0,117362.0,14.75,7.2,-6.35
28-June-2018,260.0,261.95,255.85,256.85,258.2997728522648,740047,5380,191153972.0,115436.0,15.6,6.1,-3.15
29-June-2018,257.6,263.3,257.6,259.3,260.92008417549783,569762,5265,148662349.0,118331.0,20.77,5.7,1.7
02-July-2018,259.9,261.6,254.0,259.1,258.0192850796472,882392,6138,227674153.0,71993.0,8.16,7.6,-0.8
03-July-2018,260.0,260.7,256.7,257.75,258.42014263703203,541935,4613,140046920.0,56581.0,10.44,4.0,-2.25
04-July-2018,257.0,258.35,254.65,257.5,256.9393222649428,764399,4157,196404161.0,252702.0,33.06,3.7,0.5
05-July-2018,257.1,258.6,255.5,256.6,257.0163555323013,405184,3605,104138915.0,65971.0,16.28,3.1,-0.5
06-July-2018,256.9,260.9,255.7,257.45,258.4949610069714,652809,5145,168747837.0,103819.0,15.9,5.2,0.55
09-July-2018,258.0,262.4,258.0,261.35,260.57938910919955,569398,4530,148373383.0,94453.0,16.59,4.4,3.35
10-July-2018,262.1,265.6,262.1,263.5,264.1924995557477,545861,4252,144212382.0,129253.0,23.68,3.5,1.4
11-July-2018,263.45,263.45,258.0,258.9,259.69958794394944,586328,5295,152269140.0,107302.0,18.3,5.45,-4.55
12-July-2018,261.9,264.35,261.0,262.75,263.0596611857359,526188,4095,138418837.0,78169.0,14.86,3.35,0.85
13-July-2018,261.9,263.05,256.1,257.6,258.1306447382336,3130061,4365,807964664.0,2753697.0,87.98,6.95,-4.3
16-July-2018,257.0,257.55,251.1,251.75,253.5473438087268,481573,6682,122101555.0,133693.0,27.76,6.45,-5.25
17-July-2018,250.95,260.0,250.35,259.25,254.9826961038623,1077503,9258,274744620.0,277186.0,25.72,9.65,8.3
18-July-2018,260.0,262.65,256.05,259.0,259.30894555000884,882204,6345,228763389.0,188546.0,21.37,6.6,-1.0
19-July-2018,259.1,263.2,256.0,260.15,260.60785698943926,772866,5172,201414952.0,99409.0,12.86,7.2,1.05
20-July-2018,260.9,262.9,258.65,260.95,261.06451803474323,677082,4543,176762086.0,268093.0,39.6,4.25,0.05
23-July-2018,261.5,267.35,260.7,266.4,264.4853826383196,776987,4857,205501704.0,184668.0,23.77,6.65,4.9
24-July-2018,266.4,269.25,265.7,266.7,267.3480908027212,583727,4494,156058299.0,110611.0,18.95,3.55,0.3
25-July-2018,269.4,272.55,265.8,271.45,269.27461810607264,810369,6873,218211803.0,187952.0,23.19,6.75,2.05
26-July-2018,275.0,288.5,273.55,286.7,282.9907786147816,2153581,19093,609443564.0,478405.0,22.21,14.95,11.7
27-July-2018,289.0,296.8,285.0,286.6,290.4252020194207,1939170,16195,563183839.0,264113.0,13.62,11.8,-2.4
30-July-2018,288.0,299.55,287.6,297.35,296.38302571592516,1962286,16316,581588262.0,450736.0,22.97,11.95,9.35
31-July-2018,297.4,302.3,292.25,293.4,296.2219254313337,1877491,16866,556153999.0,380883.0,20.29,10.05,-4.0
01-August-2018,295.0,297.8,289.0,295.1,293.08048530387805,1758321,11832,515329572.0,133762.0,7.61,8.8,0.1
